PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,Bậc_Khớp_Gối,Data_Split
-4.75772,-0.8453729,2.0013144,1.5289935,0.026697094,-3.8470154,-1.3996614,-5.56597,3.709345,-3.1732936,0.8659388,1.4291067,-0.26901826,2.9009345,0.5810467,0.5872812,3,train
-4.4762607,-5.7114997,2.7930052,13.477788,-7.337409,-0.304086,3.4659522,-5.2953634,2.2857165,5.9057484,-3.3764987,2.0755868,2.5132935,-0.9011636,0.54491895,-0.13166626,0,train
-1.151742,0.2190537,-7.493002,3.299404,-1.5813638,-4.3366265,2.2406461,-2.4830391,-2.8144774,2.480432,3.7769895,1.9605693,-2.1416185,-3.1501415,-1.6012889,0.0795032,0,train
1.344092,-5.107623,-1.7287165,-1.979873,-3.2185168,4.080702,-1.0173115,-0.683518,-1.2214944,1.6569116,-0.7359673,-3.6543772,-0.0069204518,-1.2931491,-0.37515336,1.6435765,0,train
-4.0971255,9.059864,11.753407,-2.576941,5.476009,-3.9411647,0.19984566,5.959508,-2.639447,-0.6747213,-3.0250943,1.0098001,-1.8436862,-7.2355895,7.5512238,3.7220473,1,train
2.4868886,4.9839444,-2.2538157,2.4576027,1.8456421,3.6804514,-5.1814265,-4.6851254,0.98611176,0.60671216,3.5115693,-1.0246334,-0.9021999,-2.1996365,2.6670253,4.9050126,0,train
-1.9692489,-2.8966253,-3.775835,-1.4994,-5.52756,-1.5988832,-2.0547216,-0.36984804,4.066126,-2.1427534,-1.0729097,-0.39063817,1.2965171,-1.161042,-0.93970835,0.7280467,0,train
-2.5085595,2.3137908,-0.06424016,-4.3253174,1.9353074,1.9520966,-3.4353719,-2.3334227,-1.023458,-1.298684,0.6498358,-3.8060675,1.6026418,-0.9609516,0.71556425,-1.2733284,2,train
-3.7242484,-8.233853,2.0547166,1.6345203,-5.349573,-0.7691939,1.4194688,1.940719,4.0406117,-2.8543437,-2.8471148,-1.6684406,0.0005146482,-0.72947407,-1.1085167,1.8951623,2,train
-5.115198,0.7113572,13.192111,5.091424,-1.8036009,2.5187626,0.9989898,-3.0166156,-0.86604136,-0.25662822,-3.5436387,-0.24523167,1.7769334,0.27103463,0.26988485,-3.2376547,3,train
-0.7820655,1.1445063,-3.945796,-3.8528063,1.7573404,2.4808633,3.4354582,-1.368969,-0.75102156,1.4924082,-0.53855014,-0.41417694,1.2350533,0.510248,0.21301804,0.39457202,4,train
-1.2271198,2.518649,6.4280124,-8.15603,-6.696677,1.9825208,1.6831414,-6.1203003,-2.9731538,5.9121594,-1.852292,1.8214324,0.12836418,3.6310945,4.0132537,0.8791404,3,train
-5.79256,3.190948,7.1322517,-5.323936,-7.790173,2.0990574,1.2337255,4.5524936,0.66349536,0.6710671,0.5615914,-2.6886842,4.365746,-1.9588115,-2.3829975,0.56575924,1,train
-8.271782,2.8851292,-0.43062592,1.2856888,-2.9547236,-2.7242908,-1.8411006,5.7683287,-1.4801489,-3.1661477,-0.038518548,-4.2217283,1.1229649,-0.6982539,-2.3295128,-0.9812457,1,train
-2.630294,5.2545133,-3.1129522,0.25956732,-3.4380386,-1.1717157,-1.1130265,-2.2763886,3.6704893,-1.684107,4.441838,-3.9401486,-4.001297,6.370492,-2.7122087,-1.9306155,3,train
1.9464964,3.252718,3.6491492,5.2561502,-3.969089,3.4216938,4.767637,-1.6624492,3.7396667,-0.18176368,-0.51815724,-2.09829,-5.3530245,0.29948092,2.044184,1.8727907,1,train
-1.2717804,9.018367,7.817129,-1.5181589,-1.4591796,8.82681,3.6511915,1.1597816,-4.2558413,5.131427,0.23339644,-0.04171045,2.9136486,-1.357178,0.11127068,2.0667448,4,train
-4.3696895,-4.964917,2.1621242,1.4994372,-0.76783985,-5.0564704,3.2533102,-3.3372686,1.7887404,0.017346011,0.94065577,4.1502433,0.39455432,2.0413222,0.15066172,-0.20078139,2,train
-5.1390743,10.934035,-1.0542948,5.599309,2.4532785,-7.8284945,-7.090225,9.952456,-4.3733153,9.951074,3.1294227,3.9422655,-0.27232736,-1.4685806,-0.7770776,8.493086,0,train
-0.7193489,-0.37412152,-4.8226194,-2.6507933,0.28876907,0.25371495,-3.1591725,0.3471052,0.58595204,1.0338142,3.5574799,0.66174805,-0.051040575,1.3451796,0.2652392,1.4821547,1,train
-2.290753,-3.15817,-4.072529,-2.3714385,0.3906054,1.7646495,-5.9974,0.5521803,-1.7522496,1.0883795,-2.451304,-3.7343752,-1.406612,3.8790357,-2.0083854,-0.2961326,0,train
-1.7092024,4.4388924,-6.763035,4.9902616,-2.2942574,2.2400153,-5.546925,0.9982558,-1.9640836,-0.43197945,3.5970886,-3.129266,-2.0817327,-0.43666056,-1.0296831,4.9567413,0,train
-0.14266083,-0.5118002,-3.9879498,-1.8654908,1.4434869,5.4439893,-2.7219248,0.49874738,0.5735969,-1.4478294,0.84308296,0.5725006,0.70457786,-0.025341151,1.3269691,1.431111,1,train
-2.7408776,-0.4169986,4.1167207,-4.527137,-7.8944783,-2.8042371,-0.31343195,4.897134,1.7796272,-0.36974135,2.4586732,-0.9417433,-0.73229015,-2.2043467,-2.5483935,-1.2115037,1,train
-2.7104578,-0.49433947,-0.5362151,0.278551,0.744408,-3.3400478,1.6489545,-4.08816,5.213782,-0.537048,2.3917525,0.046978164,2.106624,-1.215827,1.0463973,-0.047302358,0,train
-6.6212187,3.5095887,7.575925,-5.454153,-6.677238,1.596683,-1.6613154,2.3249593,-2.7644408,1.4465799,0.3936772,-3.0097983,6.4756856,-7.2997713,-2.1560056,1.1272664,1,train
-0.8279948,-2.7221093,-3.6451828,1.8639884,-4.253778,-1.5177467,3.4338782,-0.7949628,-0.38698483,-0.44009256,-1.4284533,1.284241,1.2885853,-3.4478872,3.4508173,0.7510729,0,train
-2.0034192,-8.540667,0.50929886,9.443037,0.29768392,-2.590205,-2.809036,-1.9932077,-0.68647677,-2.6860678,-1.2554573,1.334731,1.1106125,2.5294132,2.9904714,-1.4909589,0,train
-2.419019,-1.511323,-9.35237,-0.62888867,5.726339,3.054393,2.6855593,-2.2040143,0.9237913,3.5340734,-1.0417025,1.8192291,-3.1476846,2.705135,-2.4064999,3.5806768,1,train
-4.3532805,18.775484,6.711821,1.2812613,-1.0103605,1.1845406,-0.08158803,-3.7666411,1.6106856,0.8656798,-7.282415,1.8549193,-8.294469,1.506425,2.9075792,-2.3268485,4,train
-1.7571485,-8.277084,1.4715725,11.218551,-6.259499,-4.138827,4.1449327,-5.0436745,1.1368076,0.54155576,-1.083313,4.2808757,3.67818,-0.8532257,0.45129648,2.387674,0,train
-5.793953,5.9899197,-8.877863,4.006291,-0.79580957,-7.3182745,-4.485153,6.4897013,-2.8854303,0.027570179,3.295758,-0.087795004,0.90070605,-1.7724222,-0.19987422,-0.43915734,1,train
15.193705,-2.4283607,-0.9672153,-4.038678,0.54561794,0.2692509,-1.5553051,0.14052598,1.8322172,-0.6017737,0.70081276,1.4756895,2.4553452,1.185572,2.9260478,-2.509254,2,train
-2.4384649,4.499405,-0.32539323,0.92166036,2.8075502,-2.016294,5.2228255,4.719948,-0.92681813,-2.7577333,-2.3467903,5.690538,-1.6074846,1.4348136,0.25874728,2.2155917,4,train
2.089528,-5.493129,-6.3648424,1.50401,-2.6359017,4.306301,-1.8192714,-3.6041498,0.5383387,1.1223369,0.53453195,0.6103416,-1.0649836,-3.2088752,1.232863,0.06952738,0,train
-1.8930666,-3.1041553,-5.140899,4.2730613,-5.393243,4.3757544,-0.3732615,3.5860336,-1.1420443,1.2057847,0.06368766,-0.08120286,2.5764697,-3.4667373,1.2055607,0.15399413,0,train
19.847334,0.362368,0.87051195,-2.4935443,1.1600338,-1.3933483,-5.7217717,1.571375,2.2382996,-2.4278963,-2.987348,3.3587072,3.223566,-1.3916876,1.2031423,-2.8968503,2,train
1.1397868,-6.1290083,3.7189014,4.2116623,3.340357,2.295507,-0.086217426,0.5690762,-5.736452,1.8014468,3.974421,0.46851754,-0.46988928,-1.0577503,-0.8002142,0.9508888,1,train
-2.0625603,-3.136862,-1.7696786,3.8774235,-5.22967,0.2601461,0.34763992,-3.0373573,1.3554657,1.1322066,2.2392313,-3.2247221,1.0033362,-0.62144625,3.5550218,0.16736181,2,train
-3.182796,7.431242,0.557195,9.927499,-1.9788704,-6.780123,-6.387863,-0.45708433,-2.776396,4.952533,2.0849938,-0.76946634,2.4262834,0.13048328,3.3532395,0.60540974,0,train
-2.4335024,-2.5881205,1.9044578,1.6570674,2.0256367,-2.10975,-2.1493244,4.0552707,0.87386787,-6.349442,-0.09826451,-2.7679758,1.7528216,-1.4197217,2.2016292,1.5029588,1,train
-1.6935521,1.662424,-3.6755772,-7.2603207,4.103091,-1.9652714,1.1481156,-0.67313284,-1.7119408,-2.2302961,-1.8604245,1.113668,-0.30422792,-2.8925927,0.42241216,-1.995618,2,train
-2.6072333,-6.0486465,3.2748487,-2.318746,-7.687507,2.6887465,-0.6851635,4.4239984,3.2224646,1.0471735,0.91677535,-2.3572752,0.24344812,-1.1083575,-3.4089184,0.03910983,1,train
-3.4786937,0.4878911,-9.375137,1.1569036,2.028193,3.4612844,-7.09546,2.5456488,-1.1678988,3.6170516,0.7750527,-1.0443807,0.92806375,-2.3996918,-2.0675874,-3.1880865,0,train
-3.5009227,-4.8819203,3.3480527,2.97383,-3.3535824,-1.1997279,-2.7595475,-3.9809866,1.4061857,-4.9682674,-0.89314395,0.35317945,0.88786703,-1.3666958,-1.0397886,-0.3625831,0,train
-2.7982085,2.496276,-5.100762,4.460161,4.9130254,-0.10046016,-3.025256,4.574432,5.0313354,-2.2472713,-0.12813616,2.2339528,2.6711507,1.0014633,-0.19793823,4.892692,0,train
-3.2716568,1.8003972,8.852161,-3.0572042,-4.2274947,3.119993,0.60885686,-1.5512197,-2.657849,-2.0233555,-0.37875277,-2.92965,-0.16554113,-4.269488,-2.4379554,-1.3601892,3,train
1.148313,-8.701985,-2.6259646,0.77246815,-0.6530381,1.0797571,-2.7233906,0.37812996,1.6748866,2.5538719,1.7035284,2.7195585,0.91997373,-0.44815746,0.8585938,-0.24966618,0,train
3.031202,3.1476915,0.13317154,-0.30627227,2.8032095,1.7680314,-2.8338652,-3.6467905,5.8454003,-4.862157,-1.7638355,2.9694397,0.082017966,-2.2554429,0.8319835,4.6652784,0,train
15.721943,-2.4527283,0.57407117,-3.7849712,2.8109865,3.4199495,-1.805599,-0.066926956,5.0446424,-2.3452756,4.105229,1.0118573,4.245158,0.0646318,2.6730494,-1.4226625,0,train
-1.0070447,3.279965,2.9662876,7.3849497,-1.4013702,7.5406485,3.2011569,-0.99217135,2.191719,-1.3738704,0.7243792,2.5786045,1.5123988,-0.13702166,0.24003449,0.90826446,2,train
-3.2240298,-1.7552342,3.847409,-6.2984147,-0.073434785,2.2947319,1.1504203,1.4250269,-0.34280843,0.77733386,-0.7651165,1.3739434,-0.31410632,1.8830469,2.2594807,0.61630446,2,train
0.8460297,-0.795966,-9.848192,-0.3121622,-1.1418545,6.2285237,-0.26609758,-2.4728756,-0.37032497,3.053743,0.84399223,-0.12631597,-2.5692422,-0.23743227,-2.5632308,1.1617314,0,train
2.1399946,-0.62976253,-2.296855,-4.7457266,8.537763,-2.133783,-3.174266,0.49092892,1.970021,-0.6998473,-2.9588997,1.4833581,-0.62464565,0.6991441,1.7374734,0.80436504,2,train
-4.3817368,5.9966254,0.6972019,0.8157271,-2.1613157,-2.2089877,0.6619636,2.3476315,0.38097158,4.0514846,-0.44721377,2.2472966,1.3481292,1.4253455,1.8595225,-3.9143255,1,train
13.354771,12.65285,1.1162174,4.0706525,-2.5662146,-13.490285,10.318674,3.3762841,-6.9603467,6.7125487,-12.768226,4.8938193,-0.6781855,-1.2054491,-6.8427467,6.3918495,2,train
-0.7331691,-6.2459245,9.530824,-5.641021,2.6239705,-1.0342224,2.6314535,-0.14662082,-1.9223723,5.7099633,0.46854806,1.7195903,1.9004077,3.455421,3.323365,2.5004733,3,train
19.188065,-0.78854126,3.3613913,3.2169337,-0.7425062,-8.554387,-1.4258226,1.4272705,-1.7257478,1.572218,-8.839695,2.5196636,-6.173587,-4.777089,0.6529312,1.0332135,1,train
-1.0561402,6.2673492,-3.315523,5.0266848,-2.0895522,6.5958695,0.32908934,3.579868,-0.80292237,-3.566296,-2.148621,-2.9142656,0.5960347,1.8021291,1.6138425,2.9674685,0,train
0.73156136,-6.914083,-6.5804515,1.4691609,-0.21310294,-0.22781877,3.8223226,1.1930529,-0.9588248,-0.9198209,-0.13407485,0.09338639,-2.1566346,-1.1208884,1.3810089,0.19129543,1,train
-1.2777938,-3.0243526,8.290079,5.616415,1.8482236,0.1418159,-1.1066157,3.8579898,-5.6310735,-6.7775717,4.057639,4.2171197,-2.089184,-2.2103004,-3.0816896,-1.4184104,4,train
0.45069352,-2.064417,-7.2352605,2.367621,-0.73913044,-2.586811,5.1162577,0.2149969,1.8714002,-1.6604179,0.57337075,-0.79886657,-1.525615,-2.0354655,1.0513079,1.156733,1,train
-6.089358,-0.75173914,1.4981158,-1.784761,2.0698693,-1.4234139,-3.8602278,0.51620126,-1.8161784,-3.979283,-4.9919424,2.440053,-3.2075205,3.7373996,1.5144303,-0.1143204,1,train
-2.1612816,1.0861073,-6.9893894,0.9775358,2.8075876,-4.5922604,-0.38622463,-1.391038,-2.092507,-2.37995,1.508494,-1.2359366,-4.838465,-0.58243346,0.090236954,-2.7209058,1,train
-1.7469603,-3.596616,1.2359569,-5.456575,-5.3414536,-2.5768025,0.9523544,3.8032322,5.3068514,0.4286777,-0.32119307,-0.9357158,0.7636226,-0.09866022,-1.0427966,-1.0614601,1,train
15.52449,-4.7902164,1.4862596,-1.1700801,4.044524,0.055207286,-1.5747067,1.3708295,6.459488,-1.9335773,4.1231027,0.061243825,1.8591452,0.15963425,3.5399985,0.16467294,1,train
-1.7664355,-4.3370485,1.1379267,0.4148606,-0.39366406,-0.8456984,4.1137934,-2.0642936,-3.156463,-5.958568,-3.2141836,0.98579437,-1.1526437,-1.6609445,1.2271625,-0.735162,0,train
-6.358359,8.254176,-2.2769887,-3.603952,-3.8008432,-3.3279924,0.8864339,-6.4834228,0.4690464,0.35854506,4.3460145,-0.046334404,-2.159903,1.0388081,-3.11122,0.3040717,3,train
-3.904272,-3.702849,-2.9734998,-0.5784882,-1.0991143,-3.0028331,-4.5821595,5.957334,-1.5364435,-3.8839664,0.7357485,-2.44489,-2.3471918,1.0966691,-0.9379724,-2.7879686,1,train
-4.6576295,0.72718054,-4.9713397,-2.0427427,-2.0069182,-0.6512658,-1.8571016,-0.8653096,-2.1764975,-1.996407,-0.8527605,-3.5925345,2.8526812,1.811136,-0.40860885,0.43751398,0,train
14.770398,1.0013423,2.3491712,3.7247217,-2.9132204,-2.501681,-0.50945854,0.3780163,1.1743191,1.0487059,-1.5099651,-0.9162955,-4.471743,1.5558261,-0.3028288,-0.4592329,0,train
1.1714028,4.462952,1.215827,-0.17300498,0.31394294,6.5797153,-0.44852534,-5.852745,1.0648656,-5.0269427,-2.9232087,-2.1481798,-1.9116609,-3.3517787,3.091404,1.6121278,4,train
-0.9762707,-0.07233855,-4.038549,0.50968605,4.15069,0.25882626,2.055929,-1.4531898,0.11685117,-0.5008885,-4.2304444,-0.13498837,0.16399488,-1.8694638,1.9546291,2.096065,0,train
-6.568706,4.0246015,5.0508695,-7.801241,-0.21726933,-3.1751778,-1.1915904,0.549429,-2.8144011,0.11056852,2.46645,0.26211813,-2.2474992,-2.773048,1.9130249,-1.0921108,4,train
0.92781895,-1.4834927,3.541692,-4.0090227,-3.3796537,4.7609944,3.934984,5.374326,0.35070404,-1.7854453,0.17933787,-1.9431802,-2.824119,0.5051896,-1.6031951,2.972581,3,train
-1.4667554,8.787204,4.1112666,-7.516499,-7.8785877,-1.6573348,3.5683627,-0.30073214,-6.3214235,3.4792018,-2.0699947,3.0631607,0.96018416,0.17995012,8.576514,-2.3337386,3,train
-4.9701715,-7.0504622,6.3269486,7.1278677,10.7728615,-4.497027,3.8331418,-0.7140858,-1.6237984,2.6342988,1.7796025,-4.2908297,3.7453473,3.1105807,-0.22385044,0.6464165,0,train
-1.9773661,-10.114085,2.3078759,-0.875021,8.5467615,-1.0140686,-2.2249742,0.9819013,-3.0472577,0.031903215,-0.5430317,-1.7609822,-2.442865,1.9057194,1.0409651,-0.56574816,0,train
-1.9640203,-4.5741625,3.0570316,3.9017317,5.7010264,1.66536,2.6571975,-3.5797472,0.4121651,4.403653,2.9305046,0.2963577,-1.8964758,1.0857893,-0.21373111,-1.038031,1,train
-2.6570742,-1.8143091,-3.6421309,2.2558289,-0.053323716,4.797593,-2.636619,-1.887283,-1.448822,-2.0230563,-3.5094764,-3.3282611,-1.4953926,1.4437413,-0.3514417,-0.061534714,0,train
-3.5008745,-1.6452744,-2.6558292,-4.0046797,-0.67753327,2.0198576,-3.0969093,0.41274226,1.4334781,-0.14052835,-2.0335324,0.40795746,2.437743,6.410513,-2.1959043,-0.41168198,1,train
-2.7133427,3.9355142,2.0626826,0.17911321,6.2637305,2.6159983,3.3946657,-4.6313863,-2.3567853,-3.712962,-0.08030048,-2.3582706,-5.250872,-0.7388465,0.97679716,-3.6578298,4,train
-1.3667742,-7.5501084,9.920681,-3.6425626,2.430175,-2.4066942,1.2505485,-0.22662099,-2.2852926,3.3050396,1.9212345,0.087729484,-0.06462785,3.50316,1.5976703,3.6371882,3,train
-4.3573766,1.5979134,3.583511,-4.9421988,-8.860941,-1.764382,0.7971978,0.6297392,-0.83467495,-0.6111157,0.4926537,1.2504483,2.9563227,1.1285295,-0.45881963,-2.0734305,3,train
-3.3923883,0.017793778,3.5706787,-4.8834524,-0.37737933,3.7544062,0.91628313,-2.7589748,-0.23875862,-1.2851245,0.08886337,-1.338781,3.9926653,-3.2319221,-0.12904578,0.16393605,3,train
-4.4762607,-5.7114997,2.7930052,13.477788,-7.337409,-0.304086,3.4659522,-5.2953634,2.2857165,5.9057484,-3.3764987,2.0755868,2.5132935,-0.9011636,0.54491895,-0.13166626,0,train
-2.2292156,-3.43266,1.3688862,-5.4655027,-5.279097,-3.0894847,0.1652856,3.7517323,4.364351,0.05599817,-0.26198494,-1.1169316,0.22831233,-0.314092,-0.90373594,-1.3045311,1,train
-1.212225,-3.2966094,-2.707916,-1.2335081,-3.6284902,1.2310717,-3.7756307,0.017185237,1.9710201,-2.274141,-1.0891545,-1.175739,0.12121472,6.767701e-07,0.7009288,0.4869451,0,train
-2.1086109,-1.0280126,1.8353864,-9.787184,-5.560783,-1.618475,-0.123428315,1.0503142,2.939524,2.009564,-0.095955186,3.5707262,-1.6971267,-0.5326594,-1.8947879,-1.2753254,4,train
17.559319,-0.55019873,0.8746671,-0.12248749,-0.56057304,1.1835694,-1.360246,1.6903145,2.357894,0.5333252,2.6651163,-3.227679,-1.0714203,1.7571931,2.1364079,-0.7927485,0,train
-4.5010834,-0.10413597,-6.030241,-3.7777874,1.7005787,-1.532741,-4.357662,2.5608974,-1.1856668,1.1223514,-0.12682633,-2.181589,-1.4637641,2.3767493,0.24600723,-2.4276717,0,train
-1.6193211,1.367116,-2.2263565,1.9723378,-0.8271674,2.7990878,-3.516171,-0.382497,1.4438386,-3.5919857,0.41005534,0.17383964,1.4094326,-0.2697443,-0.6504932,-2.140556,1,train
15.353183,-2.5549202,0.7792022,-2.4806123,0.64819276,2.6719913,-1.1304222,-0.097188264,2.031506,-2.332899,3.3223755,1.3584974,3.104249,-0.67516124,1.3642682,-0.7869452,1,train
-2.9370344,8.859692,-5.479253,0.06768832,3.1811855,1.0145164,-1.2955511,-1.475789,2.163541,-1.4384725,0.8272664,0.55489993,-0.4147197,2.3524961,-0.20831963,4.394739,0,train
16.26269,1.788984,0.60480225,0.90401936,-2.023169,-2.1582048,1.8184189,0.53265053,-3.05641,-4.2135515,-3.4283423,-0.29393238,-0.48695713,-1.5592823,-2.1683517,-1.0306742,3,train
-5.742612,1.5537095,1.1250865,-4.611667,0.5435821,-3.1076827,-3.8576615,-6.4981055,-1.7066481,-2.4141119,-3.6483471,1.9686863,-0.031186944,7.2199054,-1.1847323,3.4476051,0,train
-0.44456246,2.2477229,1.5197902,-1.594717,1.555795,9.111818,0.38876313,-3.7918317,-0.930224,-0.24884903,-4.3905954,-0.93692267,1.4537568,0.9799754,-0.46155345,1.9526604,1,train
0.097927235,-2.272074,-8.137083,4.387046,-2.346899,-1.5155268,1.614696,-1.538848,-2.7722664,2.8001614,2.9090734,1.2319558,-2.1984632,-3.625085,-1.7430439,0.6586221,0,train
-6.8462586,2.3986115,3.9511592,11.505283,-0.12876539,-0.19894806,-7.0654926,4.9485197,-1.3032432,-0.7021689,-1.1723809,-0.696576,2.1345036,-2.5584211,-1.9572495,-5.5121636,1,train
-0.8962338,-7.3764367,-2.9497237,-4.866686,-2.453152,-0.8565553,-0.1734028,2.3240426,-2.1287775,0.70077616,0.7367568,1.3261443,1.2844325,-0.23262812,-2.1317992,-0.6570229,0,train
-1.242759,3.883866,7.569668,-6.368198,-2.6470075,-1.3671286,-3.1260562,3.6790025,-3.49606,-0.22396363,1.116754,-1.1384318,-1.4123538,-0.5431105,-0.71876794,0.018194862,4,train
-3.5462992,3.1675048,-6.2364926,-3.4611819,4.343651,-1.338795,2.5301042,-0.8957944,0.6839437,1.9217813,-2.2591777,1.1418643,-1.0137845,0.5639234,0.20344523,-0.124213226,2,train
-2.5749772,5.891216,2.1416101,-0.6831523,-1.000029,4.9797115,-0.64029545,-0.27872154,5.699371,-1.461224,-1.5065097,-2.6513188,-0.34617314,2.2102196,-2.5899198,0.66147244,2,train
13.406384,0.4212543,1.8506906,-1.5814623,-0.65742356,-0.3019333,-1.8690139,-0.29682285,0.7478183,0.04582516,2.6248217,1.0020708,2.052295,3.1698027,0.41889882,-0.044036455,0,train
-6.417464,-5.0526547,3.972897,4.7135873,11.057244,-9.090342,4.652716,-1.2524493,-0.25159147,-1.0041208,1.9976238,-3.4697957,3.14646,2.6349375,-0.21519873,1.8753742,0,train
-2.2463746,-4.4372783,-0.5747343,10.931483,-3.9726794,-3.7572002,2.3876896,-2.5455153,-1.8774878,-1.5937133,2.6570606,1.6507621,6.049893,-5.855859,1.2092434,-0.26745683,0,train
-3.1382105,-11.751357,7.7686296,7.40358,-0.34938726,-1.155113,0.64040893,-1.3648666,-3.992504,-0.54308325,1.0184772,-2.0535455,-0.7025092,0.52148265,-1.1938914,1.6203512,0,train
-0.059966434,-7.6640744,3.842679,3.156442,-3.1310754,-1.9860408,-5.512164,-2.9608815,-4.359611,2.5948482,-1.3983767,2.059244,-1.0213434,1.4178029,1.6523956,4.1154623,0,train
-1.4728725,1.6914606,-3.8852968,4.0532765,-0.50908417,-0.97776574,-0.6528551,-5.483078,-3.3035047,0.42961878,2.5413883,2.289028,-2.8723657,-3.0206373,-5.5761237,-1.5279684,4,train
-3.9693742,6.012574,-1.8079889,-5.488887,6.1659517,-4.4920716,5.931442,-1.3390528,0.79649866,1.07206,-1.7831742,-0.87148845,1.7884324,1.2815962,3.2312863,0.7721527,4,train
0.07989969,-0.5560209,8.944632,-8.656511,-4.4991603,3.2630217,1.5239689,-1.5367302,0.11678262,8.192216,-1.3495487,3.806172,1.3203807,2.314215,4.5780883,1.3945655,3,train
-2.130622,-6.113168,9.912031,-0.11408564,7.6587586,-5.170719,4.625623,-2.917289,-4.363578,0.14060077,2.8676896,0.9692379,-0.40700778,1.235598,-1.0819559,3.2581706,2,train
-2.0733328,-8.566808,9.142141,-0.14252591,1.2750667,3.497593,0.29036534,-1.5261402,-3.7913892,3.5482113,-1.5547816,0.5638672,-0.9381601,1.9912679,3.2597275,-1.0050611,3,train
-2.4735022,-0.40459242,-4.353618,1.7715899,1.6457677,1.7985029,1.7429302,1.7441186,-0.2235834,-1.7511101,-0.8586925,2.5292866,-1.9302585,0.3062899,0.37611797,2.0872898,0,train
-2.7211552,-4.35355,4.529959,6.6017365,1.3181636,0.5754967,8.06973,1.6404806,2.94816,1.8638498,1.9614011,-1.9841101,2.628397,-1.3223912,-3.9924102,2.8732393,0,train
-2.397885,6.4581547,2.843747,7.473725,5.3966203,-1.5420003,-2.3414063,2.5977342,0.24581048,2.1713042,3.752164,5.1052513,2.9755554,-0.26923427,-0.2718084,0.965088,2,train
-3.9985292,0.9803954,0.49384832,-5.7493443,-3.744833,-0.66224515,0.44411236,-3.4228678,-0.89778215,-3.169714,-0.19894202,1.3026435,3.2386801,-1.1310251,1.8723089,0.78398603,2,train
-2.9343266,-2.7927175,1.9443139,13.410822,-2.0537193,-4.897859,-1.7877015,0.35744658,0.3273126,-0.63978136,-3.0459976,3.373504,4.2949615,1.7187963,3.1878324,0.93986154,0,train
-1.0736597,-1.3000957,-1.1148447,1.6795324,2.901407,0.42723754,-0.11813123,-0.37112293,5.013412,0.6268504,-1.6226726,5.4377766,-1.9784822,-0.7897536,-0.92102927,-0.2128159,0,train
-1.609084,0.45476413,-1.0019345,-5.8844976,8.571109,1.3950193,4.2498684,3.5606477,-0.27970672,1.809412,0.14059657,-0.32589617,0.497407,4.051873,0.24129513,2.430118,1,train
-0.58487546,-7.695599,1.7884543,0.6276354,1.4002025,2.375349,2.7006285,-0.27298146,-4.6000752,-3.832342,-2.692198,-0.052169528,-2.961624,0.109633304,1.6893195,-0.31592384,1,train
16.448204,-1.4782699,1.007744,1.5705863,-1.1504045,-0.15835884,-2.7700367,-1.9652145,2.3024526,0.5714577,4.9416933,-1.4628298,-0.30189854,2.7636912,-2.7803018,-1.4104813,1,train
-2.0575447,-1.9722213,3.589292,-6.793803,-0.18629092,0.06281175,-0.7663849,-2.1118171,-0.57336396,-0.5572903,-0.48837742,2.2649846,0.68867636,2.5465581,3.3197348,0.2001653,3,train
-1.9772048,2.4018862,3.6597838,1.2846488,-1.7765493,-0.1667541,-1.1278679,3.9911454,-0.5647395,-3.6429868,3.5898695,0.01943359,-0.88118136,1.7853287,-1.8042748,3.2354572,2,train
-6.358359,8.254176,-2.2769887,-3.603952,-3.8008432,-3.3279924,0.8864339,-6.4834228,0.4690464,0.35854506,4.3460145,-0.046334404,-2.159903,1.0388081,-3.11122,0.3040717,3,train
-4.5578365,1.6229633,9.033863,-0.43397808,-3.720608,0.76809466,1.6665356,-7.189635,1.5643089,1.3356454,1.5190216,5.0218415,1.1738474,-0.86667174,0.109009795,1.1205286,3,train
-4.944468,-0.21844831,2.07683,-2.202408,-6.9720883,0.39454973,0.81351423,6.8347554,3.8742328,-0.14929613,-0.37697953,-1.3042861,2.6028273,-2.0344605,-1.5742666,-1.2142142,1,train
-2.0883348,2.3540628,-11.125023,1.8878982,-1.7666736,1.8510553,0.03855404,-0.8989856,-2.0792923,1.6285052,1.1507931,2.0321343,-0.9423188,1.3219476,0.9958098,1.1488142,1,train
18.152006,-0.6234341,0.13213474,-0.6672385,-2.5977526,-2.1801822,-3.3681054,0.58232975,-2.7991982,0.13808921,-0.67175615,0.4985916,1.1477953,0.94055474,-4.880988,-0.44944206,2,train
-3.2604282,-0.20111507,-2.9466567,-1.3869983,-0.8915513,1.3078734,1.6778077,1.7545006,0.51222485,-2.0105875,-0.68920887,-2.1894798,-3.3144646,5.2102733,0.64871377,1.3117331,1,train
-3.9615397,-7.9118943,-3.265797,-4.450798,-2.4837162,-3.3010588,-1.7616389,1.3412118,1.522952,-0.95488733,-1.0395197,-0.15533368,1.5306317,0.19041231,-2.2773542,0.059981972,0,train
-0.93688226,-4.005975,-9.165414,2.890346,-2.635549,4.1443295,-3.6860871,2.9853792,-3.2200673,3.709035,-1.2278893,1.4240867,-1.948684,-1.9089319,-0.3835754,2.5393279,0,train
