PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,Bậc_Khớp_Gối,Data_Split
-6.432854,3.4706492,-5.0947313,2.2073584,-0.10404558,-1.8374467,-4.1085153,8.987199,0,train
19.118353,-1.8428797,1.9998848,-0.29023695,-0.3956378,0.3671195,-2.881454,-0.49588653,1,train
-0.3513998,-2.628192,-10.569817,-0.8835602,0.812958,-1.1023438,0.91581506,-1.0433179,0,train
-5.6625667,1.3714981,7.3760586,1.9583611,-4.117522,-1.4083056,-3.1021647,11.607757,2,train
-1.9269253,-3.2647867,-2.209193,0.9337374,3.105774,-4.204262,4.0017676,2.0330017,4,train
-5.4992375,0.3594806,-0.038338266,-2.876682,-0.08531369,-5.356979,-1.9364542,-0.546895,3,train
-5.1739745,5.9997826,-3.0748816,0.57987744,2.305298,-4.710382,-10.160995,0.41469318,1,train
1.1713886,4.4629564,1.2158302,-0.17295939,0.31400332,6.580962,-0.44725466,-5.8533998,4,train
-3.0955176,1.4206886,8.60877,-11.06056,-3.3337953,-4.817704,1.0965902,8.11346,2,train
-0.926071,-0.67336583,-3.3118997,-1.1001308,3.3508112,5.206087,-2.4988456,-4.900524,0,train
-2.183364,-5.508268,-5.563248,-2.0315154,-5.638832,-2.5777283,1.1586864,7.3897557,0,train
-1.2004203,0.8684398,2.1405466,2.6171222,1.6786609,-3.6945753,0.1620278,-1.6747798,2,train
18.396212,5.656188,1.5453181,2.2872157,-3.0079613,-1.5735143,2.5996132,0.3191291,0,train
-6.450879,3.250584,2.0816908,5.1290407,1.6142751,-1.9935871,-5.371763,4.747334,1,train
-1.2347366,1.2266465,-3.9887137,5.4233236,2.1136134,3.4496608,-0.62252945,0.4716418,4,train
0.7780533,-10.772861,-3.4862423,1.957637,0.46357566,-0.811945,1.6955501,1.5088676,0,train
-4.441463,-4.216922,10.418938,7.4687953,-2.492875,3.2656672,1.3791001,-1.6504309,3,train
-0.8207705,-2.8374176,3.4864364,-1.9744561,2.3433647,-0.32073623,3.2043653,-1.1406606,0,train
-0.54746836,0.9283098,-6.368193,-0.37805483,-2.5387893,-5.400527,4.9525084,-3.1319115,2,train
-5.3450575,4.1659293,-0.29208198,4.3407273,7.9311757,-6.3631487,-6.66951,-1.2059486,1,train
-6.741939,6.0838127,13.924488,10.096255,-4.4256587,0.91328454,0.062399656,10.027397,2,train
-3.2915916,7.1003995,-5.160306,3.4730175,3.4006414,-2.5946963,-3.9934304,3.8368366,1,train
-2.8469021,0.98227197,-2.4953442,2.0229099,1.2118882,-3.5739708,3.6861277,-1.1437424,4,train
-2.1191342,-11.49264,6.902685,2.2494981,1.6241245,0.08306567,-3.6211932,4.2033973,0,train
-3.534435,10.429056,-1.21756,-1.3912363,-2.4082372,-4.482772,2.0211987,-2.7770777,4,train
-1.7187991,2.5325165,-2.5824795,-4.300591,-2.7433057,0.48812714,4.9474,-2.4901466,3,train
20.645357,-3.4834096,0.5616961,1.5027913,-2.4071803,-5.3340845,-4.539649,-0.011411806,1,train
-4.355416,11.639872,6.1941867,7.7045784,8.126945,-1.1667416,0.4629232,-7.5885644,4,train
-1.6734976,-0.28564078,-0.11534209,-3.1710603,-6.0137525,-2.762591,4.7650576,-2.2572563,1,train
-3.5720723,2.103712,4.9168587,-11.787331,-7.450253,-1.5852381,-2.4891655,-1.713262,4,train
-3.48202,5.9159927,-5.9253798,6.1422997,1.1323504,0.15201943,-5.6666894,4.1159434,1,train
-2.797774,-0.040162303,-6.1966844,-4.636812,-1.7524494,1.8235224,-1.436314,-1.7034452,1,train
2.7054398,8.301685,11.570962,2.0900538,5.2482147,6.4931936,-0.46280006,1.9768261,4,train
-3.6693187,-2.8790112,-5.0766034,3.6249373,-7.3525057,-1.0047649,2.3232324,5.0143404,0,train
-2.6286595,-10.530614,1.8318621,-0.0509222,6.034819,-4.192667,-2.3796847,0.4122462,0,train
-1.9773365,-10.114088,2.3078737,-0.87494576,8.546709,-1.0124058,-2.2245314,0.9786388,0,train
-4.853612,-1.1253222,-2.8585708,-3.8431036,2.30963,-3.520775,-2.837603,2.7922542,1,train
-0.93879133,3.8564065,2.325235,0.1436027,-1.6022365,4.713924,4.4112725,0.7880678,4,train
1.0585688,-4.689304,-0.5862794,-4.8009458,3.6369658,1.152936,0.8106348,-4.2858934,1,train
-2.4311404,-2.0650036,-7.1580434,0.09069566,0.52437586,1.9848201,-6.613556,-0.78834945,0,train
-0.7350564,-1.4400198,3.486789,1.3644683,8.498048,-1.2693446,0.59666294,0.85309595,2,train
1.2285544,-3.5986886,-0.9522861,-3.629773,-2.3270655,4.7248087,2.106154,1.890408,1,train
-0.9459258,2.1983888,-5.707485,3.4719827,1.1671207,0.62535876,-0.29644835,4.774132,0,train
3.0311935,3.1476965,0.13317814,-0.30624026,2.8031645,1.7691249,-2.8346334,-3.6544206,0,train
-3.0569565,-2.1267605,-2.3957458,-2.1768756,-4.446958,3.1466784,0.8161875,3.880993,1,train
-6.0893607,-0.7517537,1.4981301,-1.7847621,2.069951,-1.4237823,-3.8609467,0.51444197,1,train
-4.1371813,0.8427812,-0.87432414,4.096129,-0.9329818,-3.4649062,-7.924527,2.5371516,1,train
-0.44581765,1.1636918,0.8297379,-3.997056,-2.2346458,1.5149716,1.1329553,-0.2132903,3,train
-2.872648,0.6608108,-3.3718853,0.41761237,6.28401,-3.12838,-0.8460551,1.401323,0,train
-3.1752102,0.08023385,-4.929973,8.584032,-0.12642261,2.1424153,-5.1412144,4.0094614,1,train
-3.1752102,0.08023385,-4.929973,8.584032,-0.12642261,2.1424153,-5.1412144,4.0094614,1,train
-4.355416,11.639872,6.1941867,7.7045784,8.126945,-1.1667416,0.4629232,-7.5885644,4,train
15.9768505,3.9634717,-0.20486054,-0.009190991,-0.7154321,-9.46887,-2.6822333,-1.3960929,1,train
0.37823603,-0.23144116,1.0276828,-6.085635,-2.9037178,1.7144916,0.9292593,-0.94891924,3,train
-0.99085796,-6.947177,-4.2655053,1.0539285,-1.9302927,-2.670033,1.5203602,0.9592373,0,train
-1.2347366,1.2266465,-3.9887137,5.4233236,2.1136134,3.4496608,-0.62252945,0.4716418,4,train
-4.853612,-1.1253222,-2.8585708,-3.8431036,2.30963,-3.520775,-2.837603,2.7922542,1,train
-0.44208214,-2.1893685,-3.2754138,-5.467282,2.060733,5.9111767,-2.4479394,0.6568192,0,train
-5.0278134,7.435509,9.063075,-6.243366,-4.119063,0.48506892,-1.7842314,2.3789442,4,train
2.5371332,4.251617,2.6847906,7.978296,1.1672424,3.4091709,1.9488337,-2.272754,4,train
2.2512732,-9.113128,0.72250384,8.350113,-4.5433545,3.73693,-8.197579,-0.093025275,0,train
-1.4057391,-6.3510914,-2.0637686,4.6691594,-0.9901192,3.7478516,-0.17446521,0.9141597,1,train
2.430707,-6.8143554,-1.8465134,1.376592,-1.0250769,2.831484,-2.5379782,-3.3520322,3,train
-1.8527634,-8.180114,4.4211416,10.609168,0.704606,4.5419006,0.001115593,0.06920155,2,train
17.51586,0.07820448,2.170949,1.7065271,-0.45365435,-4.894201,1.7678759,2.2339888,3,train
-2.3377507,-4.428419,-5.879959,1.9532408,-3.5935004,2.0431373,5.691919,1.9849473,2,train
17.891323,1.8790351,0.90248036,-4.7118354,2.184709,1.9044851,-1.0539082,-0.1546855,3,train
-3.2936182,-11.4910345,2.9582727,7.541745,3.8732877,-1.3273749,0.95913345,2.5895216,0,train
-2.109327,2.5905771,-1.6382276,-3.2456827,-0.059160464,3.4871142,-3.2553391,-5.5476274,2,train
-2.7466779,0.600851,4.7014537,-4.5643578,-7.4232407,-0.701436,5.867526,-2.8677027,3,train
-6.456325,2.638492,-2.2048452,-3.3996735,-2.9695072,-4.639553,-1.1628556,-2.5978904,4,train
4.7389164,-2.7228186,-3.07989,-5.215693,6.525552,-0.7902081,4.02659,-4.9866543,0,train
-3.7038176,-1.8945811,-3.6068208,-2.0983748,-0.2863201,-0.30110258,1.1712767,1.9335,1,train
-4.9802275,2.2299106,6.2527065,-6.2877812,0.021817675,0.6823733,-1.6135548,-1.48806,2,train
-1.9269253,-3.2647867,-2.209193,0.9337374,3.105774,-4.204262,4.0017676,2.0330017,4,train
-1.0114694,-7.9554124,-0.58402795,-2.3126278,-0.17737487,-1.1176087,3.0109487,-0.30895716,2,train
-0.022217963,-9.961855,-6.5068803,3.4457433,-2.888478,-0.013602311,0.64840454,1.3367306,0,train
-5.647183,3.5556397,-0.57555264,-4.8565273,8.003747,-1.9485792,0.6174703,-7.501744,0,train
-0.99085796,-6.947177,-4.2655053,1.0539285,-1.9302927,-2.670033,1.5203602,0.9592373,0,train
-1.2773136,4.277704,6.3034554,-1.7258465,-3.288619,2.8904657,-1.0202439,-1.3999672,4,train
15.7322,0.41689262,-1.1266813,-1.2636484,0.60089236,-1.0375252,-1.9229599,-2.0244186,0,train
-2.060057,-1.7558295,-0.7087208,-3.375159,-1.867727,1.9862139,3.1866484,0.13738994,1,train
-2.8181763,-9.625107,8.790947,3.3121579,1.7418151,-1.0203217,-5.8796167,2.3202925,0,train
-6.5687256,4.0245852,5.050904,-7.8012114,-0.21728615,-3.173875,-1.1917123,0.54341024,4,train
19.764027,-0.84736043,-0.137263,-0.010756926,-0.5115107,-0.84278446,-7.2655535,0.22840787,0,train
-1.8979077,1.7882667,-4.544803,-4.6204643,0.498379,-0.09723599,0.014508755,3.8489223,1,train
1.0778719,-7.5622854,-2.945932,-0.63696927,-3.760592,2.349542,1.4694614,0.32154322,0,train
-2.2013965,-7.1111455,9.760052,-0.08540047,3.3189528,3.6794648,3.1683269,-2.6563313,3,train
-3.2512555,-3.4283953,1.1277927,-7.3968205,2.7685876,-1.2407039,2.1713212,-2.6771185,2,train
0.8185446,0.51511514,0.91454256,-0.28880888,1.6281394,3.3283012,-2.9213943,4.83852,1,train
-1.0667797,1.4697164,-0.9760447,2.5555937,-0.53861046,5.480199,-0.18175484,-0.42833826,1,train
-1.2773136,4.277704,6.3034554,-1.7258465,-3.288619,2.8904657,-1.0202439,-1.3999672,4,train
-1.0657085,7.267325,2.3037724,-1.6161551,4.962768,0.26942417,-1.1791004,-4.961438,1,train
-3.9722943,4.3878593,1.4466838,9.024845,-0.10533403,-4.340413,-2.5163045,0.33701712,1,train
17.759014,-0.60183835,-1.9918791,0.03354382,-1.4777943,-0.7561763,-1.6252762,-1.1273094,0,train
-0.8900228,15.032317,5.2491736,5.475323,-1.6634632,1.9186755,-2.963879,-5.014588,3,train
-2.7921925,-1.3164062,-5.736494,-4.921598,2.862937,-1.8694663,-0.7427086,-4.2618814,0,train
0.7994071,-7.561581,-2.504423,-0.81589353,1.4435645,1.6551449,-0.13101485,2.9735613,0,train
-3.453696,-0.49339193,5.405889,-5.675482,-9.05482,-1.4623199,-0.90436757,4.2597485,1,train
0.78253627,-5.5996857,-1.384108,3.615489,0.9718004,-2.638767,6.803382,-0.5615772,0,train
-2.992467,-3.628472,3.9271438,9.855786,-4.1742167,-1.401016,-0.90678144,-4.1079526,1,train
17.421814,-3.484518,-0.7654423,-2.601421,-0.18705003,1.3688458,-4.1952276,-0.30209735,0,train
-1.5159961,-5.4125385,-0.8233139,-1.2576478,2.9872751,-1.1369387,-3.6335096,0.98358697,0,train
-0.16206636,2.3177445,-9.584614,0.46447036,1.3221439,5.3508253,1.2267871,-3.4209511,0,train
-6.7253923,11.306349,-9.204768,1.0595165,1.139107,-5.5785155,-6.809539,1.0908718,1,train
-0.74504006,-1.4710531,-4.2827263,-2.6023488,0.34876522,1.4137342,2.27867,-2.5600433,0,train
-1.1798363,-0.56481874,3.3030477,-0.62353456,-2.1423645,4.8822885,-3.4507272,0.07020827,0,train
-5.318567,-0.73871124,1.5287119,-3.9385896,-6.0768027,-3.6278381,-0.4556205,4.208144,1,train
14.79589,-0.24421182,1.5118475,-2.3260596,-1.1300842,-0.360409,-0.34773788,-2.7688048,1,train
0.6103645,17.027388,2.6258056,5.7315955,-3.3686256,3.1338117,1.5736569,-4.9887047,3,train
-2.3625996,3.626093,4.274019,-1.4094672,0.09329769,0.09070194,-2.1869314,-2.7577064,4,train
-5.230622,3.4446113,-4.606865,-2.9410129,4.2147665,-1.0821095,-0.8650899,-2.845096,0,train
-0.09607287,-10.284433,0.9403841,7.262664,2.5531068,-1.564729,1.6087694,-0.5168566,0,train
-3.367949,-1.183164,2.7242086,-4.8002954,-2.5855453,-0.46661368,2.4274626,2.220478,2,train
-4.140744,6.589105,3.131612,-7.8481245,-2.7587209,-2.052901,0.3248126,8.899781,4,train
-6.242749,0.32456362,-4.1327367,4.4700384,-0.7916134,-0.119217075,0.29562017,0.3570254,0,train
-1.944786,-2.0776992,-7.4806256,-2.7140505,3.270016,2.4557865,-2.4609926,-1.0842531,1,train
-1.0791043,-9.917373,-0.8682125,-1.764305,1.088062,-2.6067932,6.0186963,4.230237,0,train
1.3022909,-0.8492653,-6.9022317,1.493602,-1.4619343,2.6971645,-2.1725917,-4.753974,0,train
-0.38261247,-0.83987164,0.95807916,-3.5399191,-4.3925333,5.454226,-0.85261214,4.67908,3,train
-8.425803,18.25656,-7.398215,5.698422,0.27210632,-1.3710467,-7.7378073,-2.0355208,1,train
-2.5202458,-8.171752,5.14211,-1.2582805,-7.960246,0.7518624,-1.8370289,3.6256154,2,train
-1.4019626,9.162864,-0.95798296,-2.2494507,4.7169557,4.1024013,1.7710989,-0.78379655,4,train
-1.5408413,2.385671,4.3549943,-0.47640875,0.60303986,-1.6642344,6.1573243,2.1695397,2,train
-0.5066946,3.4217772,1.6526638,2.7584968,-0.33465654,-3.2088559,1.0112385,-1.4764163,2,train
1.7083651,-11.891237,-0.6848402,-1.5492586,-0.87712246,2.7910426,-0.44110575,-0.600432,0,train
-4.7119536,1.5469106,-8.952315,-0.5185565,1.9810026,-3.0669172,2.3732936,-1.4325986,1,train
-0.5066946,3.4217772,1.6526638,2.7584968,-0.33465654,-3.2088559,1.0112385,-1.4764163,2,train
-0.8200089,3.6436324,9.124912,-8.464636,-5.536028,0.6451244,-0.5218759,-0.92193544,3,train
-6.1348886,4.6090126,1.1221714,1.6883844,1.3924798,-2.3369422,-0.0863219,2.8257253,2,train
-6.402035,-2.8754833,11.144532,5.696308,7.429771,-0.15780956,1.2227792,-2.9858038,3,train
-3.8699353,0.43687436,-5.594438,2.1348035,-2.404321,-3.6635468,-2.4433253,3.0757785,1,train
0.2231219,-2.5663207,7.045756,-1.3213041,12.029387,0.38688305,4.1361876,4.5550904,1,train
-3.7242246,-8.23386,2.054725,1.6344975,-5.3495526,-0.76933825,1.4199668,1.941808,2,train
-1.0353452,-12.368747,7.1873507,8.729026,3.2890158,1.3069909,-2.4587245,-0.6833905,0,train
-0.6364131,-2.9631062,-1.828344,-1.798654,-4.7799644,2.315248,2.3407466,0.49439257,0,train
0.7994071,-7.561581,-2.504423,-0.81589353,1.4435645,1.6551449,-0.13101485,2.9735613,0,train
-4.865505,10.004209,-1.8149247,1.8876318,3.9882998,-2.3951015,6.397609,7.1098127,4,train
-2.9111261,-3.7245884,1.0767293,0.878927,3.654634,-3.7158642,0.7735454,0.60691,2,train
-3.231893,1.2473223,4.432358,2.1485257,-6.7466874,4.8601136,3.8735805,-0.21754026,2,train
14.945229,-0.06974262,-0.38768426,2.4838395,-2.7882133,-6.708747,1.0045545,-0.2575205,0,train
-3.2839432,2.8745315,4.8182836,-10.928413,-1.725339,2.127172,-4.0002832,3.972928,4,train
-3.7235165,7.0379825,-4.6671414,4.0535417,-6.538548,-4.488737,3.538612,-2.1972668,3,train
0.8557637,-1.5382266,-3.502581,0.15294313,-0.2795144,3.4683633,-2.2991521,0.10962513,0,train
-1.0352798,-1.9973118,-3.08268,1.1358905,-1.9015013,2.962785,-4.029439,1.2635547,0,train
-5.0257297,8.89466,-2.3252127,8.055266,-0.27334517,-6.414344,-6.65077,4.2611713,1,train
14.891641,-3.4326415,1.0164311,-3.8742857,0.6956286,0.6261505,-3.6183417,-1.4728583,0,train
0.7036622,-6.807658,1.257805,-1.7491385,1.3471304,3.6349852,2.54258,-1.2498782,1,train
-1.6594906,-2.7536874,-3.084396,-0.58805335,-4.8956966,-1.1550452,-2.410216,-0.52495384,0,train
-2.26423,-2.7671173,-8.180475,7.115125,-4.956663,0.7871214,-0.5279232,0.5310803,0,train
-4.03336,-2.1912036,-4.492584,5.193144,0.9558168,-1.6386895,1.1112951,3.931643,1,train
-1.9490978,-10.212877,5.1867166,5.2647004,0.16948211,1.763986,-5.8428783,0.118891604,0,train
-4.4086843,-0.17005199,-9.836757,-0.7227891,-0.65520847,-5.3693557,1.1786398,-2.2587612,1,train
-2.7707124,7.738161,5.738738,-2.1677978,2.356935,-0.49289554,-3.42501,0.3632422,4,train
-4.0032673,6.999495,0.37911025,2.8847647,5.44515,-0.3564995,-3.2459133,3.6791828,1,train
1.4413484,-4.1948366,-2.795771,2.2306933,-4.1456623,-0.8498312,-0.8342498,0.88913494,0,train
-4.457162,3.3201919,-3.9104536,0.79593956,-1.7049367,-2.398044,3.1710882,4.621712,2,train
-4.699488,5.6635976,1.920282,0.5178434,-4.9621444,-3.3086238,-1.9191145,-2.8041708,3,train
-1.6633298,-4.0348725,-1.4908768,-3.153164,-1.0063282,-0.95719975,0.78856057,1.346144,2,train
-4.244736,1.810816,12.53344,16.5871,-1.7084856,-3.2071676,-15.222375,-13.547738,1,train
17.625374,1.8464965,-0.9946833,-2.6801388,0.9469972,1.4141014,0.23545356,-0.38424194,2,train
19.33066,2.8708727,0.66949034,0.5603024,-1.3721383,0.18053338,0.084184945,0.44258997,0,train
-8.196186,2.0343482,9.881817,4.1098304,4.500494,-7.044361,1.9710829,-6.787776,3,train
-0.42112702,-2.2156098,7.817975,7.3722625,3.4535367,5.18215,-1.1815565,0.81468475,2,train
1.0778719,-7.5622854,-2.945932,-0.63696927,-3.760592,2.349542,1.4694614,0.32154322,0,train
-1.3604983,-3.8073926,-4.352911,-0.93616277,-2.7362447,0.74512446,-1.4177514,1.7416487,1,train
20.549221,2.0430849,1.7325604,1.0428222,-1.2358778,0.4407164,-2.099974,-0.7420094,0,train
-3.337546,3.7532148,4.8061,2.955631,-1.2412268,5.3221154,1.240962,-5.8023114,2,train
-1.0707086,4.765372,5.487071,0.6542675,1.5934552,3.5628307,1.2823585,7.357681,4,train
-5.7111635,-2.6430216,1.5886406,-1.3861486,-5.9857526,-1.4731516,0.17772347,4.968229,1,train
-0.556969,-10.359687,-0.16481145,5.1547203,-0.2279216,1.1732752,0.38940474,3.5062335,0,train
-3.7810454,1.6920177,-0.44303873,-4.295861,1.4383123,-1.0497463,1.9148512,-1.1985358,1,train
-4.3817587,5.9966135,0.69720274,0.81570643,-2.1612892,-2.209225,0.6617737,2.3474534,1,train
-0.60493803,-0.24022008,4.8748865,-10.669414,-4.938884,1.4169636,-0.47365177,0.2930608,3,train
-4.997987,-7.8614945,-4.07252,-5.055632,1.3605131,-2.311783,-0.6656301,3.3050923,1,train
-4.2247853,3.8256724,-0.05720308,-3.6935139,-0.19504724,-6.1663218,-2.4995337,2.9168746,3,train
-4.7646904,-1.2838948,3.2607312,-5.9147997,-1.4721284,2.92787,-2.9356728,2.5048025,1,train
-5.20332,-0.5854241,2.0371304,0.20684913,-6.5529933,0.6966333,1.4901217,7.742616,1,train
-2.4318588,2.5418613,-8.238045,6.3220325,-0.9822791,1.177856,-5.5792327,1.404011,0,train
-1.8930576,-3.1041584,-5.1409073,4.273051,-5.393353,4.376113,-0.37343812,3.5800068,0,train
-5.9542823,3.0516775,4.237543,-2.7778223,-7.5320807,-1.3125962,-1.1007316,5.473581,1,train
-2.6619782,8.946037,1.6193407,9.217866,1.220289,0.2062126,1.0161293,4.317178,2,train
-6.36533,-1.2192487,10.744288,5.835541,6.1652036,-1.9210227,2.6224215,-5.268855,3,train
-5.298371,-3.033101,-8.789116,5.669361,-4.6953235,0.32746524,-1.0291729,3.106101,0,train
-0.21529019,-3.6831224,-5.0699735,-0.93061876,-1.3702767,1.2978181,2.3840406,-0.5955848,1,train
-6.4856777,-2.8429005,10.600612,7.337114,7.7164593,-4.783492,-0.94022036,-4.662778,3,train
-4.663963,3.6270697,2.5920465,-4.01195,1.4300504,-1.1383815,0.9209558,-4.062659,4,train
-2.3264563,-2.9172623,-1.7242038,1.0696332,-2.487915,-2.2505565,-1.0500294,-3.7324264,1,train
-7.0278625,2.0720198,4.513792,-5.5674467,-0.62711895,-2.0462177,-3.8531845,-3.8598514,4,train
2.2033963,6.833332,1.7314229,-2.8033202,3.9018586,2.4548364,-1.53365,-3.5135016,4,train
-5.354082,-3.3353128,4.520692,1.280307,-5.204016,-2.0374818,-2.4788558,-0.94085634,3,train
-1.8484433,0.7208396,-7.1442857,1.0167615,-0.67368287,2.9498124,-1.294687,-0.17752092,0,train
18.887995,4.768777,1.220911,2.481199,-2.5365586,-1.1141435,3.1311104,0.62686265,0,train
1.9399505,2.5042937,-7.933555,0.996539,1.6138119,6.0648537,2.8427296,-3.5074375,1,train
-5.230606,1.6984375,2.9009774,-5.646571,-2.5913363,1.1631716,-4.9159193,-1.0882783,1,train
-2.7488623,2.991202,-6.2981963,1.624076,4.937062,-0.13149281,-0.32907122,3.469453,0,train
1.1669595,-4.0536885,-4.8637133,1.9101793,3.0310442,1.7928752,-0.03492904,2.291582,1,train
-5.8658924,-5.528154,3.33163,-0.69914263,3.0690734,-5.0148835,-0.64781034,1.0820192,2,train
-1.5654913,-1.1353047,-0.6145707,-3.6267147,-0.998218,1.0407784,0.28846297,1.787687,2,train
0.78253627,-5.5996857,-1.384108,3.615489,0.9718004,-2.638767,6.803382,-0.5615772,0,train
-1.2741745,6.518073,-0.9583704,-3.4359534,3.0368693,1.4152546,1.13365,3.1247315,4,train
-3.3294759,17.262447,-7.4798923,7.4568152,3.9168987,2.208861,2.314757,4.598916,1,train
-1.2122159,-3.2966127,-2.70791,-1.2334927,-3.6284072,1.2315593,-3.7748525,0.02211813,0,train
-1.4728777,1.691457,-3.8853183,4.0532465,-0.5089582,-0.97934604,-0.6525019,-5.473692,4,train
-2.8035412,7.519905,-3.3798325,-3.1823614,2.1036332,-5.678063,-6.8923597,-9.065083,2,train
16.079927,2.3504782,1.1685245,1.5633119,-4.010707,-4.604548,2.3718026,-0.48825577,3,train
-0.73315084,-6.2459183,9.530804,-5.640973,2.6240036,-1.0360571,2.632407,-0.13107638,3,train
-2.7521431,1.9154328,4.153139,-9.027564,-0.39800677,-0.8454141,1.9541137,7.239037,4,train
0.6715409,-3.4586532,-2.4984503,4.899902,0.8953404,5.2449484,2.610884,0.7509998,1,train
-2.9977865,-2.0617988,-2.0869725,1.2482969,2.303248,0.22261445,-1.9154016,0.83972776,1,train
4.539616,6.959305,0.68875456,7.0164695,5.895358,5.317671,3.8572037,0.11032862,4,train
-2.085379,-4.6549225,-0.7775759,2.150453,2.8493643,2.2374034,4.355441,2.0593855,0,train
-1.8979077,1.7882667,-4.544803,-4.6204643,0.498379,-0.09723599,0.014508755,3.8489223,1,train
-2.811074,-9.513675,2.854068,4.8449707,-2.6952934,-2.1995695,2.6080308,-2.6724296,2,train
-1.1266204,-5.131332,7.3116975,0.22056523,10.021208,0.7940168,2.9444811,5.3367233,1,train
-9.920969,6.319084,8.430492,-6.142623,-4.567168,-7.1071763,-7.4426994,6.6060576,1,train
-3.598136,-8.025075,6.582328,7.2851286,-2.6500053,-4.8773894,0.6631627,-7.099484,1,train
-5.0257297,8.89466,-2.3252127,8.055266,-0.27334517,-6.414344,-6.65077,4.2611713,1,train
-2.5749993,5.8912077,2.1416187,-0.6830746,-0.999851,4.981026,-0.6395387,-0.27478036,2,train
-1.0099247,-5.201363,-4.6664557,4.5818334,0.56638616,-2.1383016,5.7432165,4.5170927,0,train
-2.4487908,1.0695012,-3.0796435,3.477275,-0.5895539,4.6321883,1.5579778,0.6350388,0,train
2.6792505,-1.6844304,-3.2632232,9.376827,-0.26095158,8.172998,0.23182455,-0.3544297,1,train
-3.5788615,7.523364,5.8464046,-1.8900086,-10.016289,-0.24770819,7.3749847,-4.124564,3,train
-7.189884,5.758498,-5.2692485,-1.1651323,-0.99151695,-6.646403,-0.24226534,1.9021903,1,train
-0.1431923,5.2559843,2.7067149,5.149769,1.5357139,6.3233356,-2.5497432,-1.7110924,0,train
-1.0667797,1.4697164,-0.9760447,2.5555937,-0.53861046,5.480199,-0.18175484,-0.42833826,1,train
15.994008,-1.671884,1.8346899,5.012512,-1.4659609,-11.418592,3.8826823,3.9742098,0,train
0.45739964,-8.890271,4.778738,3.952204,7.913349,2.2391126,-1.0699162,5.36947,1,train
14.521791,-1.7167724,1.4390007,1.4214978,-1.6350594,1.0091335,-1.9751613,1.7135087,0,train
-4.244736,1.810816,12.53344,16.5871,-1.7084856,-3.2071676,-15.222375,-13.547738,1,train
0.667242,-6.752619,4.9322944,-8.262327,13.740733,-1.9663137,0.49486342,2.0149825,0,train
19.942045,-4.828125,2.2956228,-1.635594,-0.22803661,3.1463566,-7.7499256,0.46351615,0,train
-6.450879,3.250584,2.0816908,5.1290407,1.6142751,-1.9935871,-5.371763,4.747334,1,train
13.956606,1.9075699,-0.323866,1.8207693,-2.6910737,-3.835879,-1.2949455,-1.7671506,1,train
-0.73385775,3.5163188,3.9927306,3.343021,-0.13557762,5.276416,0.42514524,1.3067592,4,train
0.35181966,-0.36500296,-6.376689,-0.24984999,-0.4292612,2.20342,0.85846525,-3.1941502,1,train
-6.3193946,-3.1841319,-4.0275,1.34452,-1.3807945,-2.0210602,-2.8774388,1.1581604,1,train
-2.9092498,4.3598924,-7.646026,-0.64941764,2.3049133,3.8869293,-4.0885096,-1.8123047,1,train
-3.0495503,3.4247508,-8.808864,4.2675443,-0.092159934,0.8688777,-0.09472183,3.4380748,0,train
-1.0099247,-5.201363,-4.6664557,4.5818334,0.56638616,-2.1383016,5.7432165,4.5170927,0,train
-1.1342556,2.4633276,-5.744933,1.4459782,0.25926822,4.906478,-5.637335,0.6746767,0,train
19.82248,-2.9137268,1.073456,0.23674533,-1.8484987,-1.2293198,-5.6818132,0.7217889,0,train
0.22072344,-1.8749549,-6.028042,-0.94310474,-2.4032278,0.33036444,2.445666,0.53410214,1,train
18.152023,-0.62339467,0.13213758,-0.66718614,-2.5975795,-2.1798646,-3.3672266,0.59257543,2,train
-1.8400283,-5.4937487,0.9896647,1.3897502,-0.79392725,0.30231756,4.454126,-1.5355586,1,train
-5.638474,-11.395464,7.4706373,7.0898314,-1.7342373,-1.1363195,-5.0233045,0.5068864,0,train
-1.6025646,-9.06115,-2.1453314,4.71136,-0.5821644,-1.1555572,1.4429067,2.2905853,0,train
0.57577014,7.0713086,-4.54087,1.8112196,4.0475116,3.9136426,1.9804026,-1.8711956,4,train
-0.35733047,0.27811036,-1.8525633,-2.0755403,4.457098,-1.62316,-6.659245,-2.1703103,0,train
1.1377268,0.03441206,-4.680418,-0.14929038,2.6721628,6.139607,4.5618033,-3.1036754,1,train
0.09793615,-2.2720742,-8.137097,4.386997,-2.347029,-1.5159653,1.6141001,-1.5428507,0,train
0.11831219,1.1564571,1.0034028,-5.444252,9.392274,-7.15064,6.571807,0.03848627,4,train
-3.4463801,1.634452,-0.1749925,-3.102874,-3.813123,-1.0190885,-2.617337,-1.0061038,1,train
1.5560833,4.8437896,7.4956784,-2.490849,-0.10520999,7.499475,2.1856434,3.8785021,4,train
-3.356747,1.9814984,-3.1933954,-4.848201,-3.5089104,-1.3705151,2.513149,-1.2030486,1,train
-7.0011015,7.720544,-3.7074003,-2.993465,-6.0204377,-4.251172,5.007587,-7.7769375,3,train
-2.1944053,1.3228796,5.0427036,-0.22718918,-1.3823786,-0.72606736,0.26373428,2.038323,2,train
